transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
67843,4/16/2023,8:09:35,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
67844,4/16/2023,8:09:43,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
67845,4/16/2023,8:09:43,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
67846,4/16/2023,8:10:03,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
67847,4/16/2023,8:10:33,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
67848,4/16/2023,8:10:33,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
67849,4/16/2023,8:11:09,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
67850,4/16/2023,8:12:00,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
67851,4/16/2023,8:12:00,1,8,Hell's Kitchen,83,14,Branded,Housewares,I Need My Bean! Latte cup
67852,4/16/2023,8:13:09,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67853,4/16/2023,8:13:28,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
67854,4/16/2023,8:14:50,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
67855,4/16/2023,8:15:22,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
67856,4/16/2023,8:15:37,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
67857,4/16/2023,8:16:29,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
67858,4/16/2023,8:16:29,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
67859,4/16/2023,8:17:11,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
67860,4/16/2023,8:17:11,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
67861,4/16/2023,8:17:34,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67862,4/16/2023,8:18:06,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
67863,4/16/2023,8:18:22,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
67864,4/16/2023,8:19:40,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
67865,4/16/2023,8:19:45,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
67866,4/16/2023,8:20:30,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
67867,4/16/2023,8:20:30,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
67868,4/16/2023,8:20:31,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
67869,4/16/2023,8:20:31,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
67870,4/16/2023,8:20:47,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
67871,4/16/2023,8:20:55,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
67872,4/16/2023,8:22:52,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
67873,4/16/2023,8:22:54,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
67874,4/16/2023,8:22:54,1,3,Astoria,8,45,Coffee beans,Premium Beans,Civet Cat
67875,4/16/2023,8:22:58,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
67876,4/16/2023,8:23:13,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
67877,4/16/2023,8:23:13,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
67878,4/16/2023,8:24:15,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
67879,4/16/2023,8:24:53,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
67880,4/16/2023,8:25:03,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
67881,4/16/2023,8:25:37,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
67882,4/16/2023,8:26:06,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
67883,4/16/2023,8:26:10,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
67884,4/16/2023,8:26:10,1,8,Hell's Kitchen,6,21,Coffee beans,Gourmet Beans,Ethiopia
67885,4/16/2023,8:27:52,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
67886,4/16/2023,8:28:42,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
67887,4/16/2023,8:29:26,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
67888,4/16/2023,8:29:26,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
67889,4/16/2023,8:29:59,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
67890,4/16/2023,8:30:16,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
67891,4/16/2023,8:30:16,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
67892,4/16/2023,8:30:25,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
67893,4/16/2023,8:30:29,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
67894,4/16/2023,8:30:29,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
67895,4/16/2023,8:31:34,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
67896,4/16/2023,8:31:41,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
67897,4/16/2023,8:33:40,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
67898,4/16/2023,8:34:18,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
67899,4/16/2023,8:34:18,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
67900,4/16/2023,8:34:18,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
67901,4/16/2023,8:34:43,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
67902,4/16/2023,8:34:49,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
67903,4/16/2023,8:35:12,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
67904,4/16/2023,8:35:12,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
67905,4/16/2023,8:35:14,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
67906,4/16/2023,8:36:13,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
67907,4/16/2023,8:36:17,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
67908,4/16/2023,8:36:17,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
67909,4/16/2023,8:36:17,1,5,Lower Manhattan,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan
67910,4/16/2023,8:36:32,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
67911,4/16/2023,8:36:42,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
67912,4/16/2023,8:38:18,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
67913,4/16/2023,8:38:21,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
67914,4/16/2023,8:38:57,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
67915,4/16/2023,8:38:57,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
67916,4/16/2023,8:40:10,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
67917,4/16/2023,8:40:10,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
67918,4/16/2023,8:40:39,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
67919,4/16/2023,8:40:39,1,5,Lower Manhattan,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
67920,4/16/2023,8:42:40,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
67921,4/16/2023,8:42:47,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
67922,4/16/2023,8:43:17,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
67923,4/16/2023,8:43:49,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
67924,4/16/2023,8:45:54,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
67925,4/16/2023,8:46:06,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
67926,4/16/2023,8:46:06,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
67927,4/16/2023,8:47:55,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
67928,4/16/2023,8:47:55,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
67929,4/16/2023,8:48:08,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
67930,4/16/2023,8:49:04,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
67931,4/16/2023,8:49:22,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
67932,4/16/2023,8:49:49,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
67933,4/16/2023,8:49:56,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
67934,4/16/2023,8:50:54,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
67935,4/16/2023,8:50:54,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
67936,4/16/2023,8:51:32,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
67937,4/16/2023,8:51:37,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
67938,4/16/2023,8:51:52,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
67939,4/16/2023,8:51:53,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
67940,4/16/2023,8:51:54,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
67941,4/16/2023,8:51:57,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
67942,4/16/2023,8:52:48,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
67943,4/16/2023,8:52:48,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
67944,4/16/2023,8:52:55,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
67945,4/16/2023,8:52:55,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
67946,4/16/2023,8:52:55,1,5,Lower Manhattan,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
67947,4/16/2023,8:53:05,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
67948,4/16/2023,8:55:32,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
67949,4/16/2023,8:55:32,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
67950,4/16/2023,8:55:43,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
67951,4/16/2023,8:56:12,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
67952,4/16/2023,8:56:35,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
67953,4/16/2023,8:57:17,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
67954,4/16/2023,8:57:25,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
67955,4/16/2023,8:58:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
67956,4/16/2023,8:59:11,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
67957,4/16/2023,8:59:11,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
67958,4/16/2023,8:59:40,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
67959,4/16/2023,9:00:15,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67960,4/16/2023,9:00:41,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
67961,4/16/2023,9:00:41,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
67962,4/16/2023,9:01:03,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
67963,4/16/2023,9:01:05,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
67964,4/16/2023,9:01:31,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67965,4/16/2023,9:03:26,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
67966,4/16/2023,9:03:26,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
67967,4/16/2023,9:04:21,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
67968,4/16/2023,9:04:42,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
67969,4/16/2023,9:05:31,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67970,4/16/2023,9:05:34,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
67971,4/16/2023,9:07:41,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
67972,4/16/2023,9:07:41,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
67973,4/16/2023,9:07:45,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
67974,4/16/2023,9:07:47,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67975,4/16/2023,9:08:28,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
67976,4/16/2023,9:08:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
67977,4/16/2023,9:08:34,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
67978,4/16/2023,9:08:39,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
67979,4/16/2023,9:09:05,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
67980,4/16/2023,9:09:05,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
67981,4/16/2023,9:09:14,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
67982,4/16/2023,9:10:03,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
67983,4/16/2023,9:10:33,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
67984,4/16/2023,9:10:52,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
67985,4/16/2023,9:10:52,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
67986,4/16/2023,9:10:53,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
67987,4/16/2023,9:11:09,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
67988,4/16/2023,9:11:43,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
67989,4/16/2023,9:11:43,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
67990,4/16/2023,9:11:50,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
67991,4/16/2023,9:11:51,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
67992,4/16/2023,9:11:51,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
67993,4/16/2023,9:12:18,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
67994,4/16/2023,9:12:19,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
67995,4/16/2023,9:12:19,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
67996,4/16/2023,9:12:20,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
67997,4/16/2023,9:13:53,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
67998,4/16/2023,9:13:53,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
67999,4/16/2023,9:15:39,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
68000,4/16/2023,9:15:39,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
68001,4/16/2023,9:15:47,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
68002,4/16/2023,9:17:30,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
68003,4/16/2023,9:17:43,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
68004,4/16/2023,9:17:54,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
68005,4/16/2023,9:18:42,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
68006,4/16/2023,9:18:42,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
68007,4/16/2023,9:18:43,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
68008,4/16/2023,9:18:54,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
68009,4/16/2023,9:19:46,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
68010,4/16/2023,9:19:54,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
68011,4/16/2023,9:20:26,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
68012,4/16/2023,9:21:11,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
68013,4/16/2023,9:21:11,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
68014,4/16/2023,9:21:42,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
68015,4/16/2023,9:24:31,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
68016,4/16/2023,9:25:23,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
68017,4/16/2023,9:26:01,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
68018,4/16/2023,9:26:29,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
68019,4/16/2023,9:27:10,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
68020,4/16/2023,9:27:10,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
68021,4/16/2023,9:27:10,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
68022,4/16/2023,9:28:23,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
68023,4/16/2023,9:29:39,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
68024,4/16/2023,9:30:26,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
68025,4/16/2023,9:31:53,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
68026,4/16/2023,9:31:54,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
68027,4/16/2023,9:31:54,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
68028,4/16/2023,9:33:10,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
68029,4/16/2023,9:33:12,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
68030,4/16/2023,9:33:52,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
68031,4/16/2023,9:33:52,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
68032,4/16/2023,9:33:59,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
68033,4/16/2023,9:34:11,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
68034,4/16/2023,9:34:26,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
68035,4/16/2023,9:34:26,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
68036,4/16/2023,9:34:40,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
68037,4/16/2023,9:35:44,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
68038,4/16/2023,9:35:48,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
68039,4/16/2023,9:36:21,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
68040,4/16/2023,9:36:21,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
68041,4/16/2023,9:37:03,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
68042,4/16/2023,9:37:03,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
68043,4/16/2023,9:37:07,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
68044,4/16/2023,9:37:07,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
68045,4/16/2023,9:37:33,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
68046,4/16/2023,9:37:41,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
68047,4/16/2023,9:39:22,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
68048,4/16/2023,9:39:22,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
68049,4/16/2023,9:40:04,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
68050,4/16/2023,9:40:53,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
68051,4/16/2023,9:42:13,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
68052,4/16/2023,9:42:13,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
68053,4/16/2023,9:42:37,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
68054,4/16/2023,9:42:49,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
68055,4/16/2023,9:42:49,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
68056,4/16/2023,9:42:49,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
68057,4/16/2023,9:42:49,1,8,Hell's Kitchen,12,8.95,Loose Tea,Herbal tea,Peppermint
68058,4/16/2023,9:43:05,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
68059,4/16/2023,9:43:05,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
68060,4/16/2023,9:43:37,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
68061,4/16/2023,9:43:37,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
68062,4/16/2023,9:44:47,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
68063,4/16/2023,9:45:04,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
68064,4/16/2023,9:45:04,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
68065,4/16/2023,9:45:04,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
68066,4/16/2023,9:45:18,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
68067,4/16/2023,9:46:06,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
68068,4/16/2023,9:46:06,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
68069,4/16/2023,9:46:08,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
68070,4/16/2023,9:46:08,1,5,Lower Manhattan,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast
68071,4/16/2023,9:47:05,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
68072,4/16/2023,9:47:05,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
68073,4/16/2023,9:47:43,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
68074,4/16/2023,9:47:43,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
68075,4/16/2023,9:47:47,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
68076,4/16/2023,9:47:54,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
68077,4/16/2023,9:47:57,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
68078,4/16/2023,9:47:57,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
68079,4/16/2023,9:48:00,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
